sku,day,demand,unit_cost,lead_time,lead_time_std
designer_soap,605,0,400,15,5.0
designer_soap,606,0,400,15,5.0
designer_soap,607,0,400,15,5.0
designer_soap,608,0,400,15,5.0
designer_soap,609,0,400,15,5.0
designer_soap,610,0,400,15,5.0
designer_soap,611,0,400,15,5.0
designer_soap,612,0,400,15,5.0
designer_soap,613,0,400,15,5.0
designer_soap,614,0,400,15,5.0
designer_soap,615,4,400,15,5.0
designer_soap,616,0,400,15,5.0
designer_soap,617,0,400,15,5.0
designer_soap,618,0,400,15,5.0
designer_soap,619,1,400,15,5.0
designer_soap,620,0,400,15,5.0
designer_soap,621,2,400,15,5.0
designer_soap,622,1,400,15,5.0
designer_soap,623,1,400,15,5.0
designer_soap,624,0,400,15,5.0
designer_soap,625,1,400,15,5.0
designer_soap,626,1,400,15,5.0
designer_soap,627,0,400,15,5.0
designer_soap,628,1,400,15,5.0
designer_soap,629,1,400,15,5.0
designer_soap,630,0,400,15,5.0
designer_soap,631,0,400,15,5.0
designer_soap,632,0,400,15,5.0
designer_soap,633,0,400,15,5.0
designer_soap,634,0,400,15,5.0
designer_soap,635,0,400,15,5.0
designer_soap,636,8,400,15,5.0
designer_soap,637,0,400,15,5.0
designer_soap,638,0,400,15,5.0
designer_soap,639,0,400,15,5.0
designer_soap,640,0,400,15,5.0
designer_soap,641,0,400,15,5.0
designer_soap,642,0,400,15,5.0
designer_soap,643,0,400,15,5.0
designer_soap,644,0,400,15,5.0
designer_soap,645,1,400,15,5.0
designer_soap,646,0,400,15,5.0
designer_soap,647,2,400,15,5.0
designer_soap,648,1,400,15,5.0
designer_soap,649,0,400,15,5.0
designer_soap,650,0,400,15,5.0
designer_soap,651,0,400,15,5.0
designer_soap,652,2,400,15,5.0
designer_soap,653,0,400,15,5.0
designer_soap,654,0,400,15,5.0
designer_soap,655,0,400,15,5.0
designer_soap,656,0,400,15,5.0
designer_soap,657,0,400,15,5.0
designer_soap,658,1,400,15,5.0
designer_soap,659,0,400,15,5.0
designer_soap,660,1,400,15,5.0
designer_soap,661,0,400,15,5.0
designer_soap,662,0,400,15,5.0
designer_soap,663,0,400,15,5.0
designer_soap,664,0,400,15,5.0
designer_soap,665,0,400,15,5.0
designer_soap,666,0,400,15,5.0
designer_soap,667,0,400,15,5.0
designer_soap,668,0,400,15,5.0
designer_soap,669,0,400,15,5.0
designer_soap,670,0,400,15,5.0
designer_soap,671,0,400,15,5.0
designer_soap,672,0,400,15,5.0
designer_soap,673,0,400,15,5.0
designer_soap,674,0,400,15,5.0
designer_soap,675,0,400,15,5.0
designer_soap,676,1,400,15,5.0
designer_soap,677,0,400,15,5.0
designer_soap,678,9,400,15,5.0
designer_soap,679,0,400,15,5.0
designer_soap,680,0,400,15,5.0
designer_soap,681,0,400,15,5.0
designer_soap,682,12,400,15,5.0
designer_soap,683,0,400,15,5.0
designer_soap,684,0,400,15,5.0
designer_soap,685,2,400,15,5.0
designer_soap,686,0,400,15,5.0
designer_soap,687,12,400,15,5.0
designer_soap,688,1,400,15,5.0
designer_soap,689,0,400,15,5.0
designer_soap,690,0,400,15,5.0
designer_soap,691,0,400,15,5.0
designer_soap,692,0,400,15,5.0
designer_soap,693,0,400,15,5.0
designer_soap,694,0,400,15,5.0
designer_soap,695,0,400,15,5.0
designer_soap,696,0,400,15,5.0
designer_soap,697,0,400,15,5.0
designer_soap,698,0,400,15,5.0
designer_soap,699,0,400,15,5.0
designer_soap,700,0,400,15,5.0
designer_soap,701,0,400,15,5.0
designer_soap,702,0,400,15,5.0
designer_soap,703,0,400,15,5.0
designer_soap,704,1,400,15,5.0
designer_soap,705,0,400,15,5.0
designer_soap,706,0,400,15,5.0
designer_soap,707,0,400,15,5.0
designer_soap,708,1,400,15,5.0
designer_soap,709,0,400,15,5.0
designer_soap,710,0,400,15,5.0
designer_soap,711,0,400,15,5.0
designer_soap,712,0,400,15,5.0
designer_soap,713,0,400,15,5.0
designer_soap,714,0,400,15,5.0
designer_soap,715,0,400,15,5.0
designer_soap,716,0,400,15,5.0
designer_soap,717,2,400,15,5.0
designer_soap,718,0,400,15,5.0
designer_soap,719,0,400,15,5.0
designer_soap,720,0,400,15,5.0
designer_soap,721,1,400,15,5.0
designer_soap,722,0,400,15,5.0
designer_soap,723,0,400,15,5.0
designer_soap,724,0,400,15,5.0
designer_soap,725,0,400,15,5.0
designer_soap,726,6,400,15,5.0
designer_soap,727,0,400,15,5.0
designer_soap,728,1,400,15,5.0
designer_soap,729,0,400,15,5.0
baby_formula,0,3,350,8,2.0
baby_formula,1,5,350,8,2.0
baby_formula,2,7,350,8,2.0
baby_formula,3,5,350,8,2.0
baby_formula,4,10,350,8,2.0
baby_formula,5,8,350,8,2.0
baby_formula,6,6,350,8,2.0
baby_formula,7,1,350,8,2.0
baby_formula,8,4,350,8,2.0
baby_formula,9,5,350,8,2.0
baby_formula,10,4,350,8,2.0
baby_formula,11,7,350,8,2.0
baby_formula,12,7,350,8,2.0
baby_formula,13,1,350,8,2.0
baby_formula,14,8,350,8,2.0
baby_formula,15,6,350,8,2.0
baby_formula,16,7,350,8,2.0
baby_formula,17,8,350,8,2.0
baby_formula,18,4,350,8,2.0
baby_formula,19,9,350,8,2.0
baby_formula,20,6,350,8,2.0
baby_formula,21,10,350,8,2.0
baby_formula,22,4,350,8,2.0
baby_formula,23,10,350,8,2.0
baby_formula,24,4,350,8,2.0
baby_formula,25,13,350,8,2.0
baby_formula,26,3,350,8,2.0
baby_formula,27,9,350,8,2.0
baby_formula,28,5,350,8,2.0
baby_formula,29,8,350,8,2.0
baby_formula,30,6,350,8,2.0
baby_formula,31,3,350,8,2.0
baby_formula,32,0,350,8,2.0
baby_formula,33,13,350,8,2.0
baby_formula,34,6,350,8,2.0
baby_formula,35,0,350,8,2.0
baby_formula,36,7,350,8,2.0
baby_formula,37,8,350,8,2.0
baby_formula,38,4,350,8,2.0
baby_formula,39,4,350,8,2.0
baby_formula,40,6,350,8,2.0
baby_formula,41,9,350,8,2.0
baby_formula,42,6,350,8,2.0
baby_formula,43,10,350,8,2.0
baby_formula,44,9,350,8,2.0
baby_formula,45,5,350,8,2.0
baby_formula,46,2,350,8,2.0
baby_formula,47,5,350,8,2.0
baby_formula,48,7,350,8,2.0
baby_formula,49,6,350,8,2.0
baby_formula,50,8,350,8,2.0
baby_formula,51,8,350,8,2.0
baby_formula,52,7,350,8,2.0
baby_formula,53,5,350,8,2.0
baby_formula,54,7,350,8,2.0
baby_formula,55,12,350,8,2.0
baby_formula,56,2,350,8,2.0
baby_formula,57,7,350,8,2.0
baby_formula,58,11,350,8,2.0
baby_formula,59,3,350,8,2.0
baby_formula,60,9,350,8,2.0
baby_formula,61,9,350,8,2.0
baby_formula,62,2,350,8,2.0
baby_formula,63,8,350,8,2.0
baby_formula,64,5,350,8,2.0
baby_formula,65,6,350,8,2.0
baby_formula,66,5,350,8,2.0
baby_formula,67,10,350,8,2.0
baby_formula,68,6,350,8,2.0
baby_formula,69,5,350,8,2.0
baby_formula,70,5,350,8,2.0
baby_formula,71,5,350,8,2.0
baby_formula,72,3,350,8,2.0
baby_formula,73,5,350,8,2.0
baby_formula,74,6,350,8,2.0
baby_formula,75,7,350,8,2.0
baby_formula,76,9,350,8,2.0
baby_formula,77,7,350,8,2.0
baby_formula,78,5,350,8,2.0
baby_formula,79,3,350,8,2.0
baby_formula,80,7,350,8,2.0
baby_formula,81,6,350,8,2.0
baby_formula,82,6,350,8,2.0
baby_formula,83,7,350,8,2.0
baby_formula,84,7,350,8,2.0
baby_formula,85,7,350,8,2.0
baby_formula,86,6,350,8,2.0
baby_formula,87,4,350,8,2.0
baby_formula,88,4,350,8,2.0
baby_formula,89,8,350,8,2.0
baby_formula,90,5,350,8,2.0
baby_formula,91,2,350,8,2.0
baby_formula,92,9,350,8,2.0
baby_formula,93,3,350,8,2.0
baby_formula,94,6,350,8,2.0
baby_formula,95,7,350,8,2.0
baby_formula,96,6,350,8,2.0
baby_formula,97,0,350,8,2.0
baby_formula,98,7,350,8,2.0
baby_formula,99,10,350,8,2.0
baby_formula,100,8,350,8,2.0
baby_formula,101,0,350,8,2.0
baby_formula,102,12,350,8,2.0
baby_formula,103,2,350,8,2.0
baby_formula,104,3,350,8,2.0
baby_formula,105,8,350,8,2.0
baby_formula,106,7,350,8,2.0
baby_formula,107,6,350,8,2.0
baby_formula,108,4,350,8,2.0
baby_formula,109,10,350,8,2.0
baby_formula,110,6,350,8,2.0
baby_formula,111,2,350,8,2.0
baby_formula,112,9,350,8,2.0
baby_formula,113,7,350,8,2.0
baby_formula,114,9,350,8,2.0
baby_formula,115,8,350,8,2.0
baby_formula,116,12,350,8,2.0
baby_formula,117,5,350,8,2.0
baby_formula,118,6,350,8,2.0
baby_formula,119,8,350,8,2.0
baby_formula,120,5,350,8,2.0
baby_formula,121,8,350,8,2.0
baby_formula,122,0,350,8,2.0
baby_formula,123,6,350,8,2.0
baby_formula,124,6,350,8,2.0
baby_formula,125,6,350,8,2.0
baby_formula,126,4,350,8,2.0
baby_formula,127,8,350,8,2.0
baby_formula,128,5,350,8,2.0
baby_formula,129,7,350,8,2.0
baby_formula,130,6,350,8,2.0
baby_formula,131,7,350,8,2.0
baby_formula,132,10,350,8,2.0
baby_formula,133,7,350,8,2.0
baby_formula,134,8,350,8,2.0
baby_formula,135,6,350,8,2.0
baby_formula,136,5,350,8,2.0
baby_formula,137,6,350,8,2.0
baby_formula,138,5,350,8,2.0
baby_formula,139,8,350,8,2.0
baby_formula,140,6,350,8,2.0
baby_formula,141,4,350,8,2.0
baby_formula,142,5,350,8,2.0
baby_formula,143,2,350,8,2.0
baby_formula,144,6,350,8,2.0
baby_formula,145,6,350,8,2.0
baby_formula,146,11,350,8,2.0
baby_formula,147,10,350,8,2.0
baby_formula,148,3,350,8,2.0
baby_formula,149,7,350,8,2.0
baby_formula,150,7,350,8,2.0
baby_formula,151,5,350,8,2.0
baby_formula,152,6,350,8,2.0
baby_formula,153,5,350,8,2.0
baby_formula,154,11,350,8,2.0
baby_formula,155,5,350,8,2.0
baby_formula,156,7,350,8,2.0
baby_formula,157,0,350,8,2.0
baby_formula,158,8,350,8,2.0
baby_formula,159,9,350,8,2.0
baby_formula,160,3,350,8,2.0
baby_formula,161,5,350,8,2.0
baby_formula,162,7,350,8,2.0
baby_formula,163,6,350,8,2.0
baby_formula,164,7,350,8,2.0
baby_formula,165,5,350,8,2.0
baby_formula,166,11,350,8,2.0
baby_formula,167,4,350,8,2.0
baby_formula,168,13,350,8,2.0
baby_formula,169,9,350,8,2.0
baby_formula,170,8,350,8,2.0
baby_formula,171,3,350,8,2.0
baby_formula,172,8,350,8,2.0
baby_formula,173,8,350,8,2.0
baby_formula,174,0,350,8,2.0
baby_formula,175,2,350,8,2.0
baby_formula,176,7,350,8,2.0
baby_formula,177,6,350,8,2.0
baby_formula,178,5,350,8,2.0
baby_formula,179,9,350,8,2.0
baby_formula,180,4,350,8,2.0
baby_formula,181,5,350,8,2.0
baby_formula,182,4,350,8,2.0
baby_formula,183,7,350,8,2.0
baby_formula,184,1,350,8,2.0
baby_formula,185,5,350,8,2.0
baby_formula,186,1,350,8,2.0
baby_formula,187,5,350,8,2.0
baby_formula,188,8,350,8,2.0
baby_formula,189,8,350,8,2.0
baby_formula,190,4,350,8,2.0
baby_formula,191,7,350,8,2.0
baby_formula,192,6,350,8,2.0
baby_formula,193,10,350,8,2.0
baby_formula,194,6,350,8,2.0
baby_formula,195,0,350,8,2.0
baby_formula,196,8,350,8,2.0
baby_formula,197,5,350,8,2.0
baby_formula,198,5,350,8,2.0
baby_formula,199,7,350,8,2.0
baby_formula,200,2,350,8,2.0
baby_formula,201,6,350,8,2.0
baby_formula,202,7,350,8,2.0
baby_formula,203,7,350,8,2.0
baby_formula,204,4,350,8,2.0
baby_formula,205,9,350,8,2.0
baby_formula,206,3,350,8,2.0
baby_formula,207,4,350,8,2.0
baby_formula,208,6,350,8,2.0
baby_formula,209,7,350,8,2.0
baby_formula,210,5,350,8,2.0
baby_formula,211,9,350,8,2.0
baby_formula,212,7,350,8,2.0
baby_formula,213,6,350,8,2.0
baby_formula,214,7,350,8,2.0
baby_formula,215,8,350,8,2.0
baby_formula,216,7,350,8,2.0
baby_formula,217,1,350,8,2.0
baby_formula,218,9,350,8,2.0
baby_formula,219,6,350,8,2.0
baby_formula,220,8,350,8,2.0
baby_formula,221,5,350,8,2.0
baby_formula,222,1,350,8,2.0
baby_formula,223,0,350,8,2.0
baby_formula,224,3,350,8,2.0
baby_formula,225,7,350,8,2.0
baby_formula,226,10,350,8,2.0
baby_formula,227,7,350,8,2.0
baby_formula,228,3,350,8,2.0
baby_formula,229,4,350,8,2.0
baby_formula,230,10,350,8,2.0
baby_formula,231,2,350,8,2.0
baby_formula,232,12,350,8,2.0
baby_formula,233,11,350,8,2.0
baby_formula,234,12,350,8,2.0
baby_formula,235,7,350,8,2.0
baby_formula,236,5,350,8,2.0
baby_formula,237,7,350,8,2.0
baby_formula,238,8,350,8,2.0
baby_formula,239,4,350,8,2.0
baby_formula,240,3,350,8,2.0
baby_formula,241,5,350,8,2.0
baby_formula,242,4,350,8,2.0
baby_formula,243,9,350,8,2.0
baby_formula,244,4,350,8,2.0
baby_formula,245,6,350,8,2.0
baby_formula,246,9,350,8,2.0
baby_formula,247,9,350,8,2.0
baby_formula,248,7,350,8,2.0
baby_formula,249,7,350,8,2.0
baby_formula,250,3,350,8,2.0
baby_formula,251,9,350,8,2.0
baby_formula,252,9,350,8,2.0
baby_formula,253,1,350,8,2.0
baby_formula,254,11,350,8,2.0
baby_formula,255,4,350,8,2.0
baby_formula,256,8,350,8,2.0
baby_formula,257,6,350,8,2.0
baby_formula,258,6,350,8,2.0
baby_formula,259,5,350,8,2.0
baby_formula,260,3,350,8,2.0
baby_formula,261,7,350,8,2.0
baby_formula,262,5,350,8,2.0
baby_formula,263,2,350,8,2.0
baby_formula,264,3,350,8,2.0
baby_formula,265,3,350,8,2.0
baby_formula,266,5,350,8,2.0
baby_formula,267,7,350,8,2.0
baby_formula,268,4,350,8,2.0
baby_formula,269,9,350,8,2.0
baby_formula,270,6,350,8,2.0
baby_formula,271,5,350,8,2.0
baby_formula,272,6,350,8,2.0
baby_formula,273,10,350,8,2.0
baby_formula,274,2,350,8,2.0
baby_formula,275,10,350,8,2.0
baby_formula,276,9,350,8,2.0
baby_formula,277,6,350,8,2.0
baby_formula,278,9,350,8,2.0
baby_formula,279,5,350,8,2.0
baby_formula,280,7,350,8,2.0
baby_formula,281,5,350,8,2.0
baby_formula,282,9,350,8,2.0
baby_formula,283,4,350,8,2.0
baby_formula,284,6,350,8,2.0
baby_formula,285,8,350,8,2.0
baby_formula,286,9,350,8,2.0
baby_formula,287,4,350,8,2.0
baby_formula,288,8,350,8,2.0
baby_formula,289,3,350,8,2.0
baby_formula,290,0,350,8,2.0
baby_formula,291,4,350,8,2.0
baby_formula,292,8,350,8,2.0
baby_formula,293,6,350,8,2.0
baby_formula,294,5,350,8,2.0
baby_formula,295,6,350,8,2.0
baby_formula,296,6,350,8,2.0
baby_formula,297,8,350,8,2.0
baby_formula,298,2,350,8,2.0
baby_formula,299,6,350,8,2.0
baby_formula,300,6,350,8,2.0
baby_formula,301,2,350,8,2.0
baby_formula,302,2,350,8,2.0
baby_formula,303,5,350,8,2.0
baby_formula,304,6,350,8,2.0
baby_formula,305,6,350,8,2.0
baby_formula,306,4,350,8,2.0
baby_formula,307,4,350,8,2.0
baby_formula,308,5,350,8,2.0
baby_formula,309,7,350,8,2.0
baby_formula,310,9,350,8,2.0
baby_formula,311,0,350,8,2.0
baby_formula,312,8,350,8,2.0
baby_formula,313,6,350,8,2.0
baby_formula,314,7,350,8,2.0
baby_formula,315,9,350,8,2.0
baby_formula,316,4,350,8,2.0
baby_formula,317,9,350,8,2.0
baby_formula,318,3,350,8,2.0
baby_formula,319,6,350,8,2.0
baby_formula,320,5,350,8,2.0
baby_formula,321,6,350,8,2.0
baby_formula,322,3,350,8,2.0
baby_formula,323,7,350,8,2.0
baby_formula,324,10,350,8,2.0
baby_formula,325,3,350,8,2.0
baby_formula,326,7,350,8,2.0
baby_formula,327,8,350,8,2.0
baby_formula,328,5,350,8,2.0
baby_formula,329,10,350,8,2.0
baby_formula,330,5,350,8,2.0
baby_formula,331,6,350,8,2.0
baby_formula,332,3,350,8,2.0
baby_formula,333,6,350,8,2.0
baby_formula,334,6,350,8,2.0
baby_formula,335,8,350,8,2.0
baby_formula,336,4,350,8,2.0
baby_formula,337,4,350,8,2.0
baby_formula,338,7,350,8,2.0
baby_formula,339,10,350,8,2.0
baby_formula,340,8,350,8,2.0
baby_formula,341,11,350,8,2.0
baby_formula,342,7,350,8,2.0
baby_formula,343,7,350,8,2.0
baby_formula,344,8,350,8,2.0
baby_formula,345,10,350,8,2.0
baby_formula,346,9,350,8,2.0
baby_formula,347,3,350,8,2.0
baby_formula,348,8,350,8,2.0
baby_formula,349,7,350,8,2.0
baby_formula,350,5,350,8,2.0
baby_formula,351,1,350,8,2.0
baby_formula,352,2,350,8,2.0
baby_formula,353,5,350,8,2.0
baby_formula,354,2,350,8,2.0
baby_formula,355,5,350,8,2.0
baby_formula,356,8,350,8,2.0
baby_formula,357,4,350,8,2.0
baby_formula,358,6,350,8,2.0
baby_formula,359,3,350,8,2.0
baby_formula,360,7,350,8,2.0
baby_formula,361,7,350,8,2.0
baby_formula,362,2,350,8,2.0
baby_formula,363,4,350,8,2.0
baby_formula,364,3,350,8,2.0
baby_formula,365,7,350,8,2.0
baby_formula,366,6,350,8,2.0
baby_formula,367,6,350,8,2.0
baby_formula,368,6,350,8,2.0
baby_formula,369,7,350,8,2.0
baby_formula,370,7,350,8,2.0
baby_formula,371,5,350,8,2.0
baby_formula,372,4,350,8,2.0
baby_formula,373,6,350,8,2.0
baby_formula,374,5,350,8,2.0
baby_formula,375,12,350,8,2.0
baby_formula,376,5,350,8,2.0
baby_formula,377,7,350,8,2.0
baby_formula,378,7,350,8,2.0
baby_formula,379,10,350,8,2.0
baby_formula,380,4,350,8,2.0
baby_formula,381,10,350,8,2.0
baby_formula,382,6,350,8,2.0
baby_formula,383,13,350,8,2.0
baby_formula,384,7,350,8,2.0
baby_formula,385,3,350,8,2.0
baby_formula,386,5,350,8,2.0
baby_formula,387,10,350,8,2.0
baby_formula,388,6,350,8,2.0
baby_formula,389,6,350,8,2.0
baby_formula,390,8,350,8,2.0
baby_formula,391,5,350,8,2.0
baby_formula,392,5,350,8,2.0
baby_formula,393,3,350,8,2.0
baby_formula,394,11,350,8,2.0
baby_formula,395,3,350,8,2.0
baby_formula,396,6,350,8,2.0
baby_formula,397,7,350,8,2.0
baby_formula,398,6,350,8,2.0
baby_formula,399,3,350,8,2.0
baby_formula,400,3,350,8,2.0
baby_formula,401,7,350,8,2.0
baby_formula,402,4,350,8,2.0
baby_formula,403,0,350,8,2.0
baby_formula,404,7,350,8,2.0
baby_formula,405,4,350,8,2.0
baby_formula,406,8,350,8,2.0
baby_formula,407,5,350,8,2.0
baby_formula,408,5,350,8,2.0
baby_formula,409,6,350,8,2.0
baby_formula,410,3,350,8,2.0
baby_formula,411,4,350,8,2.0
baby_formula,412,5,350,8,2.0
baby_formula,413,3,350,8,2.0
baby_formula,414,8,350,8,2.0
baby_formula,415,5,350,8,2.0
baby_formula,416,2,350,8,2.0
baby_formula,417,4,350,8,2.0
baby_formula,418,6,350,8,2.0
baby_formula,419,5,350,8,2.0
baby_formula,420,7,350,8,2.0
baby_formula,421,8,350,8,2.0
baby_formula,422,12,350,8,2.0
baby_formula,423,9,350,8,2.0
baby_formula,424,2,350,8,2.0
baby_formula,425,5,350,8,2.0
baby_formula,426,5,350,8,2.0
baby_formula,427,8,350,8,2.0
baby_formula,428,3,350,8,2.0
baby_formula,429,5,350,8,2.0
baby_formula,430,3,350,8,2.0
baby_formula,431,4,350,8,2.0
baby_formula,432,4,350,8,2.0
baby_formula,433,5,350,8,2.0
baby_formula,434,3,350,8,2.0
baby_formula,435,9,350,8,2.0
baby_formula,436,7,350,8,2.0
baby_formula,437,2,350,8,2.0
baby_formula,438,6,350,8,2.0
baby_formula,439,2,350,8,2.0
baby_formula,440,10,350,8,2.0
baby_formula,441,10,350,8,2.0
baby_formula,442,6,350,8,2.0
baby_formula,443,4,350,8,2.0
baby_formula,444,4,350,8,2.0
baby_formula,445,5,350,8,2.0
baby_formula,446,6,350,8,2.0
baby_formula,447,10,350,8,2.0
baby_formula,448,9,350,8,2.0
baby_formula,449,9,350,8,2.0
baby_formula,450,6,350,8,2.0
baby_formula,451,3,350,8,2.0
baby_formula,452,4,350,8,2.0
baby_formula,453,6,350,8,2.0
baby_formula,454,3,350,8,2.0
baby_formula,455,7,350,8,2.0
baby_formula,456,8,350,8,2.0
baby_formula,457,7,350,8,2.0
baby_formula,458,7,350,8,2.0
baby_formula,459,1,350,8,2.0
baby_formula,460,10,350,8,2.0
baby_formula,461,2,350,8,2.0
baby_formula,462,6,350,8,2.0
baby_formula,463,8,350,8,2.0
baby_formula,464,7,350,8,2.0
baby_formula,465,3,350,8,2.0
baby_formula,466,3,350,8,2.0
baby_formula,467,7,350,8,2.0
baby_formula,468,7,350,8,2.0
baby_formula,469,3,350,8,2.0
baby_formula,470,7,350,8,2.0
baby_formula,471,2,350,8,2.0
baby_formula,472,8,350,8,2.0
baby_formula,473,4,350,8,2.0
baby_formula,474,6,350,8,2.0
baby_formula,475,6,350,8,2.0
baby_formula,476,9,350,8,2.0
baby_formula,477,7,350,8,2.0
baby_formula,478,4,350,8,2.0
baby_formula,479,7,350,8,2.0
baby_formula,480,12,350,8,2.0
baby_formula,481,8,350,8,2.0
baby_formula,482,6,350,8,2.0
baby_formula,483,4,350,8,2.0
baby_formula,484,4,350,8,2.0
baby_formula,485,8,350,8,2.0
baby_formula,486,4,350,8,2.0
baby_formula,487,6,350,8,2.0
baby_formula,488,10,350,8,2.0
baby_formula,489,6,350,8,2.0
baby_formula,490,3,350,8,2.0
baby_formula,491,12,350,8,2.0
baby_formula,492,11,350,8,2.0
baby_formula,493,7,350,8,2.0
baby_formula,494,9,350,8,2.0
baby_formula,495,5,350,8,2.0
baby_formula,496,8,350,8,2.0
baby_formula,497,5,350,8,2.0
baby_formula,498,2,350,8,2.0
baby_formula,499,13,350,8,2.0
baby_formula,500,2,350,8,2.0
baby_formula,501,7,350,8,2.0
baby_formula,502,7,350,8,2.0
baby_formula,503,7,350,8,2.0
baby_formula,504,6,350,8,2.0
baby_formula,505,6,350,8,2.0
baby_formula,506,6,350,8,2.0
baby_formula,507,7,350,8,2.0
baby_formula,508,6,350,8,2.0
baby_formula,509,6,350,8,2.0
baby_formula,510,2,350,8,2.0
baby_formula,511,11,350,8,2.0
baby_formula,512,7,350,8,2.0
baby_formula,513,7,350,8,2.0
baby_formula,514,4,350,8,2.0
baby_formula,515,3,350,8,2.0
baby_formula,516,8,350,8,2.0
baby_formula,517,6,350,8,2.0
baby_formula,518,8,350,8,2.0
baby_formula,519,2,350,8,2.0
baby_formula,520,10,350,8,2.0
baby_formula,521,8,350,8,2.0
baby_formula,522,6,350,8,2.0
baby_formula,523,7,350,8,2.0
baby_formula,524,8,350,8,2.0
baby_formula,525,2,350,8,2.0
baby_formula,526,11,350,8,2.0
baby_formula,527,7,350,8,2.0
baby_formula,528,4,350,8,2.0
baby_formula,529,3,350,8,2.0
baby_formula,530,9,350,8,2.0
baby_formula,531,7,350,8,2.0
baby_formula,532,7,350,8,2.0
baby_formula,533,6,350,8,2.0
baby_formula,534,3,350,8,2.0
baby_formula,535,7,350,8,2.0
baby_formula,536,5,350,8,2.0
baby_formula,537,6,350,8,2.0
baby_formula,538,12,350,8,2.0
baby_formula,539,8,350,8,2.0
baby_formula,540,9,350,8,2.0
baby_formula,541,13,350,8,2.0
baby_formula,542,7,350,8,2.0
baby_formula,543,6,350,8,2.0
baby_formula,544,4,350,8,2.0
baby_formula,545,5,350,8,2.0
baby_formula,546,0,350,8,2.0
baby_formula,547,8,350,8,2.0
baby_formula,548,3,350,8,2.0
baby_formula,549,8,350,8,2.0
baby_formula,550,6,350,8,2.0
baby_formula,551,6,350,8,2.0
baby_formula,552,6,350,8,2.0
baby_formula,553,10,350,8,2.0
baby_formula,554,9,350,8,2.0
baby_formula,555,6,350,8,2.0
baby_formula,556,4,350,8,2.0
baby_formula,557,8,350,8,2.0
baby_formula,558,3,350,8,2.0
baby_formula,559,2,350,8,2.0
baby_formula,560,7,350,8,2.0
baby_formula,561,9,350,8,2.0
baby_formula,562,5,350,8,2.0
baby_formula,563,7,350,8,2.0
baby_formula,564,5,350,8,2.0
baby_formula,565,8,350,8,2.0
baby_formula,566,9,350,8,2.0
baby_formula,567,5,350,8,2.0
baby_formula,568,3,350,8,2.0
baby_formula,569,2,350,8,2.0
baby_formula,570,8,350,8,2.0
baby_formula,571,3,350,8,2.0
baby_formula,572,7,350,8,2.0
baby_formula,573,8,350,8,2.0
baby_formula,574,5,350,8,2.0
baby_formula,575,6,350,8,2.0
baby_formula,576,9,350,8,2.0
baby_formula,577,4,350,8,2.0
baby_formula,578,4,350,8,2.0
baby_formula,579,5,350,8,2.0
baby_formula,580,9,350,8,2.0
baby_formula,581,10,350,8,2.0
baby_formula,582,6,350,8,2.0
baby_formula,583,4,350,8,2.0
baby_formula,584,9,350,8,2.0
baby_formula,585,1,350,8,2.0
baby_formula,586,7,350,8,2.0
baby_formula,587,6,350,8,2.0
baby_formula,588,9,350,8,2.0
baby_formula,589,10,350,8,2.0
baby_formula,590,3,350,8,2.0
baby_formula,591,6,350,8,2.0
baby_formula,592,4,350,8,2.0
baby_formula,593,5,350,8,2.0
baby_formula,594,8,350,8,2.0
baby_formula,595,5,350,8,2.0
baby_formula,596,7,350,8,2.0
baby_formula,597,9,350,8,2.0
baby_formula,598,10,350,8,2.0
baby_formula,599,7,350,8,2.0
baby_formula,600,6,350,8,2.0
baby_formula,601,3,350,8,2.0
baby_formula,602,10,350,8,2.0
baby_formula,603,7,350,8,2.0
baby_formula,604,6,350,8,2.0
baby_formula,605,6,350,8,2.0
baby_formula,606,7,350,8,2.0
baby_formula,607,8,350,8,2.0
baby_formula,608,8,350,8,2.0
baby_formula,609,10,350,8,2.0
baby_formula,610,7,350,8,2.0
baby_formula,611,11,350,8,2.0
baby_formula,612,9,350,8,2.0
baby_formula,613,6,350,8,2.0
baby_formula,614,1,350,8,2.0
baby_formula,615,6,350,8,2.0
baby_formula,616,10,350,8,2.0
baby_formula,617,4,350,8,2.0
baby_formula,618,6,350,8,2.0
baby_formula,619,6,350,8,2.0
baby_formula,620,9,350,8,2.0
baby_formula,621,5,350,8,2.0
baby_formula,622,4,350,8,2.0
baby_formula,623,8,350,8,2.0
baby_formula,624,4,350,8,2.0
baby_formula,625,1,350,8,2.0
baby_formula,626,11,350,8,2.0
baby_formula,627,9,350,8,2.0
baby_formula,628,11,350,8,2.0
baby_formula,629,8,350,8,2.0
baby_formula,630,8,350,8,2.0
baby_formula,631,7,350,8,2.0
baby_formula,632,5,350,8,2.0
baby_formula,633,7,350,8,2.0
baby_formula,634,5,350,8,2.0
baby_formula,635,3,350,8,2.0
baby_formula,636,5,350,8,2.0
baby_formula,637,9,350,8,2.0
baby_formula,638,3,350,8,2.0
baby_formula,639,3,350,8,2.0
baby_formula,640,8,350,8,2.0
baby_formula,641,5,350,8,2.0
baby_formula,642,7,350,8,2.0
baby_formula,643,9,350,8,2.0
baby_formula,644,7,350,8,2.0
baby_formula,645,4,350,8,2.0
baby_formula,646,9,350,8,2.0
baby_formula,647,8,350,8,2.0
baby_formula,648,6,350,8,2.0
baby_formula,649,6,350,8,2.0
baby_formula,650,7,350,8,2.0
